STATION,DATE,TAVG,TMAX,TMIN
USC00193821,7/2/1967,,73,60
USC00193821,7/3/1967,,74,64
USC00193821,7/4/1967,,79,63
USC00193821,7/5/1967,,78,57
USC00193821,7/6/1967,,75,49
USC00193821,7/7/1967,,78,46
USC00193821,7/8/1967,,78,66
USC00193821,7/9/1967,,76,66
USC00193821,7/10/1967,,85,66
USC00193821,7/11/1967,,78,66
USC00193821,7/12/1967,,80,64
USC00193821,7/13/1967,,80,58
USC00193821,7/14/1967,,77,66
USC00193821,7/15/1967,,79,66
USC00193821,7/16/1967,,79,67
USC00193821,7/17/1967,,77,67
USC00193821,7/18/1967,,78,64
USC00193821,7/19/1967,,77,66
USC00193821,7/20/1967,,77,66
USC00193821,7/21/1967,,78,63
USC00193821,7/22/1967,,78,65
USC00193821,7/23/1967,,77,66
USC00193821,7/24/1967,,81,69
USC00193821,7/25/1967,,80,71
USC00193821,7/26/1967,,83,69
USC00193821,7/27/1967,,84,59
USC00193821,7/28/1967,,81,68
USC00193821,7/29/1967,,80,62
USC00193821,7/30/1967,,78,68
USC00193821,7/31/1967,,80,66
USC00193821,8/1/1967,,78,65
USC00193821,8/2/1967,,76,62
USC00193821,8/3/1967,,77,61
USC00193821,8/4/1967,,78,70
USC00193821,8/5/1967,,78,70
USC00193821,8/6/1967,,74,60
USC00193821,8/7/1967,,78,60
USC00193821,8/8/1967,,73,62
USC00193821,8/9/1967,,76,53
USC00193821,8/10/1967,,72,66
USC00193821,8/11/1967,,72,61
USC00193821,8/12/1967,,66,57
USC00193821,8/13/1967,,66,59
USC00193821,8/14/1967,,71,58
USC00193821,8/15/1967,,77,60
USC00193821,8/16/1967,,81,55
USC00193821,8/17/1967,,79,59
USC00193821,8/18/1967,,82,67
USC00193821,8/19/1967,,80,68
USC00193821,8/20/1967,,80,68
USC00193821,8/21/1967,,80,66
USC00193821,8/22/1967,,76,66
USC00193821,8/23/1967,,75,62
USC00193821,8/24/1967,,72,49
USC00193821,8/25/1967,,73,53
USC00193821,8/26/1967,,73,66
USC00193821,8/27/1967,,73,66
USC00193821,8/28/1967,,78,69
USC00193821,8/29/1967,,76,58
USC00193821,8/30/1967,,80,61
USC00193821,8/31/1967,,80,66
USC00193821,9/1/1967,,75,58
USC00193821,9/2/1967,,62,54
USC00193821,9/3/1967,,69,46
USC00193821,9/4/1967,,71,54
USC00193821,9/5/1967,,77,53
USC00193821,9/6/1967,,79,57
USC00193821,9/7/1967,,77,53
USC00193821,9/8/1967,,77,52
USC00193821,9/9/1967,,74,60
USC00193821,9/10/1967,,73,58
USC00193821,9/11/1967,,60,55
USC00193821,9/12/1967,,62,38
USC00193821,9/13/1967,,68,42
USC00193821,9/14/1967,,68,44
USC00193821,9/15/1967,,66,42
USC00193821,9/16/1967,,65,58
USC00193821,9/17/1967,,74,45
USC00193821,9/18/1967,,76,48
USC00193821,9/19/1967,,76,50
USC00193821,9/20/1967,,72,45
USC00193821,9/21/1967,,71,47
USC00193821,9/22/1967,,69,64
USC00193821,9/23/1967,,65,48
USC00193821,9/24/1967,,62,46
USC00193821,9/25/1967,,64,36
USC00193821,9/26/1967,,70,58
USC00193821,9/27/1967,,72,60
USC00193821,9/28/1967,,72,63
USC00193821,9/29/1967,,70,64
USC00193821,9/30/1967,,,
USC00193821,10/1/1967,,66,42
USC00193821,10/2/1967,,64,41
USC00193821,10/3/1967,,70,41
USC00193821,10/4/1967,,74,57
USC00193821,10/5/1967,,78,58
USC00193821,10/6/1967,,77,48
USC00193821,10/7/1967,,57,47
USC00193821,10/8/1967,,55,29
USC00193821,10/9/1967,,67,49
USC00193821,10/10/1967,,70,62
USC00193821,10/11/1967,,66,58
USC00193821,10/12/1967,,66,44
USC00193821,10/13/1967,,55,42
USC00193821,10/14/1967,,56,30
USC00193821,10/15/1967,,62,38
USC00193821,10/16/1967,,63,45
USC00193821,10/17/1967,,71,58
USC00193821,10/18/1967,,68,58
USC00193821,10/19/1967,,64,53
USC00193821,10/20/1967,,58,39
USC00193821,10/21/1967,,60,30
USC00193821,10/22/1967,,59,34
USC00193821,10/23/1967,,58,28
USC00193821,10/24/1967,,58,28
USC00193821,10/25/1967,,60,47
USC00193821,10/26/1967,,62,53
USC00193821,10/27/1967,,56,28
USC00193821,10/28/1967,,64,50
USC00193821,10/29/1967,,60,43
USC00193821,10/30/1967,,47,41
USC00193821,10/31/1967,,51,45
USC00193821,11/1/1967,,51,47
USC00193821,11/2/1967,,60,49
USC00193821,11/3/1967,,68,55
USC00193821,11/4/1967,,59,51
USC00193821,11/5/1967,,58,36
USC00193821,11/6/1967,,47,31
USC00193821,11/7/1967,,57,23
USC00193821,11/8/1967,,49,21
USC00193821,11/9/1967,,47,21
USC00193821,11/10/1967,,46,27
USC00193821,11/11/1967,,50,23
USC00193821,11/12/1967,,64,46
USC00193821,11/13/1967,,54,44
USC00193821,11/14/1967,,46,27
USC00193821,11/15/1967,,44,24
USC00193821,11/16/1967,,35,22
USC00193821,11/17/1967,,45,7
USC00193821,11/18/1967,,48,37
USC00193821,11/19/1967,,47,35
USC00193821,11/20/1967,,46,30
USC00193821,11/21/1967,,35,23
USC00193821,11/22/1967,,47,17
USC00193821,11/23/1967,,50,42
USC00193821,11/24/1967,,51,34
USC00193821,11/25/1967,,45,38
USC00193821,11/26/1967,,53,30
USC00193821,11/27/1967,,51,29
USC00193821,11/28/1967,,45,29
USC00193821,11/29/1967,,34,24
USC00193821,11/30/1967,,32,19
USC00193821,12/1/1967,,32,28
USC00193821,12/2/1967,,32,30
USC00193821,12/3/1967,,48,23
USC00193821,12/4/1967,,50,36
USC00193821,12/5/1967,,41,32
USC00193821,12/6/1967,,40,32
USC00193821,12/7/1967,,40,25
USC00193821,12/8/1967,,47,36
USC00193821,12/9/1967,,48,37
USC00193821,12/10/1967,,50,32
USC00193821,12/11/1967,,41,27
USC00193821,12/12/1967,,57,39
USC00193821,12/13/1967,,53,32
USC00193821,12/14/1967,,46,38
USC00193821,12/15/1967,,43,29
USC00193821,12/16/1967,,33,21
USC00193821,12/17/1967,,40,25
USC00193821,12/18/1967,,41,25
USC00193821,12/19/1967,,56,38
USC00193821,12/20/1967,,48,34
USC00193821,12/21/1967,,47,27
USC00193821,12/22/1967,,54,34
USC00193821,12/23/1967,,50,20
USC00193821,12/24/1967,,28,20
USC00193821,12/25/1967,,37,11
USC00193821,12/26/1967,,47,34
USC00193821,12/27/1967,,34,23
USC00193821,12/28/1967,,33,12
USC00193821,12/29/1967,,49,25
USC00193821,12/30/1967,,33,19
USC00193821,12/31/1967,,37,8
USC00193821,1/1/1968,,38,22
USC00193821,1/2/1968,,24,12
USC00193821,1/3/1968,,35,11
USC00193821,1/4/1968,,38,26
USC00193821,1/5/1968,,32,17
USC00193821,1/6/1968,,31,11
USC00193821,1/7/1968,,34,19
USC00193821,1/8/1968,,,-4
USC00193821,1/9/1968,,,-1
USC00193821,1/10/1968,,,-6
USC00193821,1/11/1968,,,-6
USC00193821,1/12/1968,,54,8
USC00193821,1/13/1968,,33,26
USC00193821,1/14/1968,,40,10
USC00193821,1/15/1968,,44,28
USC00193821,1/16/1968,,34,9
USC00193821,1/17/1968,,24,10
USC00193821,1/18/1968,,40,5
USC00193821,1/19/1968,,49,22
USC00193821,1/20/1968,,44,27
USC00193821,1/21/1968,,45,24
USC00193821,1/22/1968,,47,26
USC00193821,1/23/1968,,43,28
USC00193821,1/24/1968,,42,27
USC00193821,1/25/1968,,32,26
USC00193821,1/26/1968,,33,24
USC00193821,1/27/1968,,36,17
USC00193821,1/28/1968,,37,22
USC00193821,1/29/1968,,36,30
USC00193821,1/30/1968,,40,34
USC00193821,1/31/1968,,40,34
USC00193821,2/1/1968,,39,33
USC00193821,2/2/1968,,50,35
USC00193821,2/3/1968,,50,37
USC00193821,2/4/1968,,40,19
USC00193821,2/5/1968,,33,18
USC00193821,2/6/1968,,37,10
USC00193821,2/7/1968,,35,25
USC00193821,2/8/1968,,30,25
USC00193821,2/9/1968,,36,20
USC00193821,2/10/1968,,34,13
USC00193821,2/11/1968,,19,6
USC00193821,2/12/1968,,26,-4
USC00193821,2/13/1968,,24,-3
USC00193821,2/14/1968,,32,4
USC00193821,2/15/1968,,34,21
USC00193821,2/16/1968,,32,13
USC00193821,2/17/1968,,43,10
USC00193821,2/18/1968,,29,9
USC00193821,2/19/1968,,30,15
USC00193821,2/20/1968,,38,4
USC00193821,2/21/1968,,30,5
USC00193821,2/22/1968,,26,6
USC00193821,2/23/1968,,32,22
USC00193821,2/24/1968,,30,10
USC00193821,2/25/1968,,30,8
USC00193821,2/26/1968,,40,10
USC00193821,2/27/1968,,38,7
USC00193821,2/28/1968,,45,13
USC00193821,2/29/1968,,44,27
USC00193821,3/1/1968,,41,31
USC00193821,3/2/1968,,42,28
USC00193821,3/3/1968,,38,18
USC00193821,3/4/1968,,38,10
USC00193821,3/5/1968,,40,27
USC00193821,3/6/1968,,40,21
USC00193821,3/7/1968,,34,24
USC00193821,3/8/1968,,43,6
USC00193821,3/9/1968,,51,27
USC00193821,3/10/1968,,48,35
USC00193821,3/11/1968,,45,27
USC00193821,3/12/1968,,51,26
USC00193821,3/13/1968,,35,19
USC00193821,3/14/1968,,40,12
USC00193821,3/15/1968,,49,32
USC00193821,3/16/1968,,55,35
USC00193821,3/17/1968,,52,36
USC00193821,3/18/1968,,50,37
USC00193821,3/19/1968,,50,36
USC00193821,3/20/1968,,48,36
USC00193821,3/21/1968,,51,44
USC00193821,3/22/1968,,49,37
USC00193821,3/23/1968,,55,34
USC00193821,3/24/1968,,53,33
USC00193821,3/25/1968,,43,27
USC00193821,3/26/1968,,44,21
USC00193821,3/27/1968,,51,36
USC00193821,3/28/1968,,54,33
USC00193821,3/29/1968,,58,36
USC00193821,3/30/1968,,58,44
USC00193821,3/31/1968,,60,39
USC00193821,5/1/1968,,63,42
USC00193821,5/2/1968,,66,44
USC00193821,5/3/1968,,62,43
USC00193821,5/4/1968,,69,49
USC00193821,5/5/1968,,67,46
USC00193821,5/6/1968,,58,46
USC00193821,5/7/1968,,59,46
USC00193821,5/8/1968,,60,28
USC00193821,5/9/1968,,62,42
USC00193821,5/10/1968,,72,52
USC00193821,5/11/1968,,67,47
USC00193821,5/12/1968,,63,48
USC00193821,5/13/1968,,55,46
USC00193821,5/14/1968,,70,29
USC00193821,5/15/1968,,69,32
USC00193821,5/16/1968,,69,52
USC00193821,5/17/1968,,64,50
USC00193821,5/18/1968,,53,37
USC00193821,5/19/1968,,58,40
USC00193821,5/20/1968,,62,45
USC00193821,5/21/1968,,62,44
USC00193821,5/22/1968,,67,39
USC00193821,5/23/1968,,62,45
USC00193821,5/24/1968,,61,51
USC00193821,5/25/1968,,65,50
USC00193821,5/26/1968,,71,34
USC00193821,5/27/1968,,57,32
USC00193821,5/28/1968,,63,34
USC00193821,5/29/1968,,61,53
USC00193821,5/30/1968,,63,54
USC00193821,5/31/1968,,68,57
USC00193821,8/1/1968,,82,62
USC00193821,8/2/1968,,79,65
USC00193821,8/3/1968,,80,63
USC00193821,8/4/1968,,84,64
USC00193821,8/5/1968,,82,50
USC00193821,8/6/1968,,75,48
USC00193821,8/7/1968,,85,66
USC00193821,8/8/1968,,82,60
USC00193821,8/9/1968,,84,68
USC00193821,8/10/1968,,80,68
USC00193821,8/11/1968,,78,58
USC00193821,8/12/1968,,75,45
USC00193821,8/13/1968,,85,55
USC00193821,8/14/1968,,80,65
USC00193821,8/15/1968,,74,62
USC00193821,8/16/1968,,79,59
USC00193821,8/17/1968,,81,63
USC00193821,8/18/1968,,77,62
USC00193821,8/19/1968,,71,42
USC00193821,8/20/1968,,76,62
USC00193821,8/21/1968,,82,69
USC00193821,8/22/1968,,80,61
USC00193821,8/23/1968,,71,63
USC00193821,8/24/1968,,72,53
USC00193821,8/25/1968,,80,69
USC00193821,8/26/1968,,83,68
USC00193821,8/27/1968,,80,60
USC00193821,8/28/1968,,72,52
USC00193821,8/29/1968,,67,51
USC00193821,8/30/1968,,68,46
USC00193821,8/31/1968,,75,43
USC00193821,9/1/1968,,75,47
USC00193821,9/2/1968,,76,59
USC00193821,9/3/1968,,79,67
USC00193821,9/4/1968,,78,48
USC00193821,9/5/1968,,70,50
USC00193821,9/6/1968,,70,47
USC00193821,9/7/1968,,69,63
USC00193821,9/8/1968,,70,58
USC00193821,9/9/1968,,70,60
USC00193821,9/10/1968,,75,56
USC00193821,9/11/1968,,75,64
USC00193821,9/12/1968,,75,64
USC00193821,9/13/1968,,71,52
USC00193821,9/14/1968,,68,45
USC00193821,9/15/1968,,66,39
USC00193821,9/16/1968,,65,36
USC00193821,9/17/1968,,69,45
USC00193821,9/18/1968,,68,56
USC00193821,9/19/1968,,71,47
USC00193821,9/20/1968,,,
USC00193821,9/21/1968,,,42
USC00193821,9/22/1968,,76,
USC00193821,9/23/1968,,75,62
USC00193821,9/24/1968,,75,46
USC00193821,9/25/1968,,75,57
USC00193821,9/26/1968,,74,67
USC00193821,9/27/1968,,70,60
USC00193821,9/28/1968,,69,43
USC00193821,9/29/1968,,68,47
USC00193821,9/30/1968,,75,40
USC00193821,10/1/1968,,78,60
USC00193821,10/2/1968,,80,58
USC00193821,10/3/1968,,74,64
USC00193821,10/4/1968,,71,55
USC00193821,10/5/1968,,63,41
USC00193821,10/6/1968,,57,37
USC00193821,10/7/1968,,60,45
USC00193821,10/8/1968,,60,50
USC00193821,10/9/1968,,57,48
USC00193821,10/10/1968,,60,45
USC00193821,10/11/1968,,61,47
USC00193821,10/12/1968,,68,47
USC00193821,10/13/1968,,67,47
USC00193821,10/14/1968,,66,38
USC00193821,10/15/1968,,64,47
USC00193821,10/16/1968,,72,56
USC00193821,10/17/1968,,78,57
USC00193821,10/18/1968,,75,57
USC00193821,10/19/1968,,71,54
USC00193821,10/20/1968,,66,54
USC00193821,10/21/1968,,61,50
USC00193821,10/22/1968,,61,45
USC00193821,10/23/1968,,70,45
USC00193821,10/24/1968,,67,45
USC00193821,10/25/1968,,63,53
USC00193821,10/26/1968,,62,44
USC00193821,10/27/1968,,57,38
USC00193821,10/28/1968,,65,47
USC00193821,10/29/1968,,59,39
USC00193821,10/30/1968,,51,37
USC00193821,10/31/1968,,49,35
USC00193821,11/1/1968,,47,34
USC00193821,11/2/1968,,65,30
USC00193821,11/3/1968,,58,32
USC00193821,11/4/1968,,55,39
USC00193821,11/5/1968,,53,43
USC00193821,11/6/1968,,52,37
USC00193821,11/7/1968,,50,34
USC00193821,11/8/1968,,56,39
USC00193821,11/9/1968,,44,34
USC00193821,11/10/1968,,51,37
USC00193821,11/11/1968,,52,37
USC00193821,11/12/1968,,53,36
USC00193821,11/13/1968,,53,36
USC00193821,11/14/1968,,45,34
USC00193821,11/15/1968,,46,42
USC00193821,11/16/1968,,51,41
USC00193821,11/17/1968,,42,38
USC00193821,11/18/1968,,52,39
USC00193821,11/19/1968,,58,43
USC00193821,11/20/1968,,46,35
USC00193821,11/21/1968,,42,27
USC00193821,11/22/1968,,52,37
USC00193821,11/23/1968,,50,32
USC00193821,11/24/1968,,52,28
USC00193821,11/25/1968,,55,44
USC00193821,11/26/1968,,52,31
USC00193821,11/27/1968,,47,
USC00193821,11/28/1968,,60,18
USC00193821,11/29/1968,,,45
USC00193821,11/30/1968,,53,34
USC00193821,12/1/1968,,43,19
USC00193821,12/2/1968,,54,26
USC00193821,12/3/1968,,50,38
USC00193821,12/4/1968,,55,38
USC00193821,12/5/1968,,43,30
USC00193821,12/6/1968,,43,29
USC00193821,12/7/1968,,37,19
USC00193821,12/8/1968,,31,17
USC00193821,12/9/1968,,20,7
USC00193821,12/10/1968,,,
USC00193821,12/11/1968,,34,12
USC00193821,12/12/1968,,45,12
USC00193821,12/13/1968,,53,29
USC00193821,12/14/1968,,60,46
USC00193821,12/15/1968,,53,29
USC00193821,12/16/1968,,,15
USC00193821,12/17/1968,,,
USC00193821,12/18/1968,,38,15
USC00193821,12/19/1968,,38,21
USC00193821,12/20/1968,,40,33
USC00193821,12/21/1968,,39,32
USC00193821,12/22/1968,,39,34
USC00193821,12/23/1968,,47,33
USC00193821,12/24/1968,,44,29
USC00193821,12/25/1968,,29,9
USC00193821,12/26/1968,,11,-2
USC00193821,12/27/1968,,25,6
USC00193821,12/28/1968,,53,
USC00193821,12/29/1968,,,28
USC00193821,12/30/1968,,38,17
USC00193821,12/31/1968,,38,9
USC00193821,1/1/1969,,42,11
USC00193821,1/2/1969,,27,11
USC00193821,1/3/1969,,31,18
USC00193821,1/4/1969,,30,16
USC00193821,1/5/1969,,31,17
USC00193821,1/6/1969,,36,6
USC00193821,1/7/1969,,42,30
USC00193821,1/8/1969,,40,16
USC00193821,1/9/1969,,38,20
USC00193821,1/10/1969,,37,24
USC00193821,1/11/1969,,26,17
USC00193821,1/12/1969,,32,19
USC00193821,1/13/1969,,33,12
USC00193821,1/14/1969,,36,25
USC00193821,1/15/1969,,36,26
USC00193821,1/16/1969,,34,26
USC00193821,1/17/1969,,34,24
USC00193821,1/18/1969,,41,31
USC00193821,1/19/1969,,44,39
USC00193821,1/20/1969,,41,25
USC00193821,1/21/1969,,41,19
USC00193821,1/22/1969,,48,23
USC00193821,1/23/1969,,,
USC00193821,1/24/1969,,50,33
USC00193821,1/25/1969,,46,38
USC00193821,1/26/1969,,44,28
USC00193821,1/27/1969,,41,17
USC00193821,1/28/1969,,38,17
USC00193821,1/29/1969,,38,21
USC00193821,1/30/1969,,35,29
USC00193821,1/31/1969,,48,33
USC00193821,2/1/1969,,42,18
USC00193821,2/2/1969,,38,30
USC00193821,2/3/1969,,40,33
USC00193821,2/4/1969,,45,25
USC00193821,2/5/1969,,26,9
USC00193821,2/6/1969,,34,15
USC00193821,2/7/1969,,33,11
USC00193821,2/8/1969,,37,10
USC00193821,2/9/1969,,45,22
USC00193821,2/10/1969,,47,30
USC00193821,2/11/1969,,37,22
USC00193821,2/12/1969,,39,28
USC00193821,2/13/1969,,37,28
USC00193821,2/14/1969,,33,18
USC00193821,2/15/1969,,31,13
USC00193821,2/16/1969,,32,12
USC00193821,2/17/1969,,36,8
USC00193821,2/18/1969,,43,32
USC00193821,2/19/1969,,40,35
USC00193821,2/20/1969,,,
USC00193821,2/21/1969,,46,36
USC00193821,2/22/1969,,39,34
USC00193821,2/23/1969,,39,33
USC00193821,2/24/1969,,39,32
USC00193821,2/25/1969,,43,35
USC00193821,2/26/1969,,40,32
USC00193821,2/27/1969,,37,32
USC00193821,2/28/1969,,36,31
USC00193821,3/1/1969,,36,32
USC00193821,3/2/1969,,43,30
USC00193821,3/3/1969,,38,31
USC00193821,3/4/1969,,40,32
USC00193821,3/5/1969,,38,19
USC00193821,3/6/1969,,37,16
USC00193821,3/7/1969,,34,24
USC00193821,3/8/1969,,38,20
USC00193821,3/9/1969,,37,21
USC00193821,3/10/1969,,41,18
USC00193821,3/11/1969,,40,24
USC00193821,3/12/1969,,42,21
USC00193821,3/13/1969,,42,30
USC00193821,3/14/1969,,50,31
USC00193821,3/15/1969,,42,29
USC00193821,3/16/1969,,47,30
USC00193821,3/17/1969,,45,23
USC00193821,3/18/1969,,53,31
USC00193821,3/19/1969,,50,34
USC00193821,3/20/1969,,47,37
USC00193821,3/21/1969,,47,35
USC00193821,3/22/1969,,49,29
USC00193821,3/23/1969,,50,28
USC00193821,3/24/1969,,50,24
USC00193821,3/25/1969,,51,39
USC00193821,3/26/1969,,51,40
USC00193821,3/27/1969,,47,35
USC00193821,3/28/1969,,53,24
USC00193821,3/29/1969,,53,29
USC00193821,3/30/1969,,52,22
USC00193821,3/31/1969,,40,18
USC00193821,4/1/1969,,,
USC00193821,4/2/1969,,50,32
USC00193821,4/3/1969,,47,30
USC00193821,4/4/1969,,51,29
USC00193821,4/5/1969,,51,40
USC00193821,4/6/1969,,50,38
USC00193821,4/7/1969,,52,20
USC00193821,4/8/1969,,50,36
USC00193821,4/9/1969,,54,20
USC00193821,4/10/1969,,60,44
USC00193821,4/11/1969,,66,
USC00193821,4/12/1969,,,
USC00193821,4/13/1969,,,
USC00193821,4/14/1969,,,
USC00193821,4/15/1969,,,
USC00193821,4/16/1969,,56,39
USC00193821,4/17/1969,,63,51
USC00193821,4/18/1969,,62,47
USC00193821,4/19/1969,,54,39
USC00193821,4/20/1969,,43,36
USC00193821,4/21/1969,,50,20
USC00193821,4/22/1969,,52,41
USC00193821,4/23/1969,,59,45
USC00193821,4/24/1969,,54,43
USC00193821,4/25/1969,,60,37
USC00193821,4/26/1969,,62,39
USC00193821,4/27/1969,,62,42
USC00193821,4/28/1969,,67,52
USC00193821,4/29/1969,,64,50
USC00193821,4/30/1969,,52,42
USC00193821,5/1/1969,,54,28
USC00193821,5/2/1969,,59,29
USC00193821,5/3/1969,,62,41
USC00193821,5/4/1969,,67,49
USC00193821,5/5/1969,,65,35
USC00193821,5/6/1969,,63,37
USC00193821,5/7/1969,,58,29
USC00193821,5/8/1969,,64,47
USC00193821,5/9/1969,,61,54
USC00193821,5/10/1969,,62,46
USC00193821,5/11/1969,,63,40
USC00193821,5/12/1969,,62,41
USC00193821,5/13/1969,,61,38
USC00193821,5/14/1969,,62,40
USC00193821,5/15/1969,,,38
USC00193821,5/16/1969,,65,
USC00193821,5/17/1969,,70,58
USC00193821,5/18/1969,,72,56
USC00193821,5/19/1969,,70,59
USC00193821,5/20/1969,,65,59
USC00193821,5/21/1969,,65,51
USC00193821,5/22/1969,,65,40
USC00193821,5/23/1969,,53,46
USC00193821,5/24/1969,,,
USC00193821,5/25/1969,,,
USC00193821,5/26/1969,,,
USC00193821,5/27/1969,,,38
USC00193821,5/28/1969,,,
USC00193821,5/29/1969,,,
USC00193821,5/30/1969,,72,
USC00193821,5/31/1969,,74,41
USC00193821,6/1/1969,,72,44
USC00193821,6/2/1969,,69,56
USC00193821,6/3/1969,,71,62
USC00193821,6/4/1969,,69,47
USC00193821,6/5/1969,,69,43
USC00193821,6/6/1969,,72,45
USC00193821,6/7/1969,,72,58
USC00193821,6/8/1969,,78,49
USC00193821,6/9/1969,,76,54
USC00193821,6/10/1969,,80,40
USC00193821,6/11/1969,,76,42
USC00193821,6/12/1969,,75,58
USC00193821,6/13/1969,,78,55
USC00193821,6/14/1969,,80,64
USC00193821,6/15/1969,,77,67
USC00193821,6/16/1969,,75,54
USC00193821,6/17/1969,,,
USC00193821,6/18/1969,,74,43
USC00193821,6/19/1969,,68,48
USC00193821,6/20/1969,,78,60
USC00193821,6/21/1969,,72,58
USC00193821,6/22/1969,,69,53
USC00193821,6/23/1969,,68,54
USC00193821,6/24/1969,,65,56
USC00193821,6/25/1969,,71,54
USC00193821,6/26/1969,,,
USC00193821,6/27/1969,,79,62
USC00193821,6/28/1969,,79,66
USC00193821,6/29/1969,,84,64
USC00193821,6/30/1969,,83,57
USC00193821,7/1/1969,,82,68
USC00193821,7/2/1969,,84,58
USC00193821,7/3/1969,,,
USC00193821,7/4/1969,,,
USC00193821,7/5/1969,,,
USC00193821,7/6/1969,,,
USC00193821,7/7/1969,,,47
USC00193821,7/8/1969,,,
USC00193821,7/9/1969,,84,51
USC00193821,7/10/1969,,78,48
USC00193821,7/11/1969,,74,61
USC00193821,7/12/1969,,72,60
USC00193821,7/13/1969,,72,61
USC00193821,7/14/1969,,78,52
USC00193821,7/15/1969,,84,66
USC00193821,7/16/1969,,85,69
USC00193821,7/17/1969,,,
USC00193821,7/18/1969,,90,70
USC00193821,7/19/1969,,86,67
USC00193821,7/20/1969,,75,61
USC00193821,7/21/1969,,70,61
USC00193821,7/22/1969,,71,61
USC00193821,7/23/1969,,69,50
USC00193821,7/24/1969,,,
USC00193821,7/25/1969,,69,60
USC00193821,7/26/1969,,68,60
USC00193821,7/27/1969,,69,57
USC00193821,7/28/1969,,79,64
USC00193821,7/29/1969,,81,68
USC00193821,7/30/1969,,79,71
USC00193821,7/31/1969,,84,69
USC00193821,8/1/1969,,,
USC00193821,8/2/1969,,,
USC00193821,8/3/1969,,,
USC00193821,8/4/1969,,84,64
USC00193821,8/5/1969,,90,72
USC00193821,8/6/1969,,84,64
USC00193821,8/7/1969,,,56
USC00193821,8/8/1969,,82,
USC00193821,8/9/1969,,82,67
USC00193821,8/10/1969,,82,68
USC00193821,8/11/1969,,79,57
USC00193821,8/12/1969,,78,55
USC00193821,8/13/1969,,78,59
USC00193821,8/14/1969,,,
USC00193821,8/15/1969,,86,61
USC00193821,8/16/1969,,81,72
USC00193821,8/17/1969,,82,69
USC00193821,8/18/1969,,86,71
USC00193821,8/19/1969,,84,71
USC00193821,8/20/1969,,83,58
USC00193821,8/21/1969,,71,51
USC00193821,8/22/1969,,75,39
USC00193821,8/23/1969,,78,46
USC00193821,8/24/1969,,88,53
USC00193821,8/25/1969,,88,62
USC00193821,8/26/1969,,,
USC00193821,8/27/1969,,85,54
USC00193821,8/28/1969,,76,47
USC00193821,8/29/1969,,77,63
USC00193821,8/30/1969,,77,66
USC00193821,8/31/1969,,78,60
USC00193821,9/1/1969,,87,67
USC00193821,9/2/1969,,85,61
USC00193821,9/3/1969,,77,65
USC00193821,9/4/1969,,72,64
USC00193821,9/5/1969,,71,55
USC00193821,9/6/1969,,76,63
USC00193821,9/7/1969,,80,71
USC00193821,9/8/1969,,78,59
USC00193821,9/9/1969,,69,61
USC00193821,9/10/1969,,73,55
USC00193821,9/11/1969,,72,51
USC00193821,9/12/1969,,74,50
USC00193821,9/13/1969,,78,60
USC00193821,9/14/1969,,75,59
USC00193821,9/15/1969,,77,59
USC00193821,9/16/1969,,79,65
USC00193821,9/17/1969,,79,68
USC00193821,9/18/1969,,76,55
USC00193821,9/19/1969,,69,53
USC00193821,9/20/1969,,61,38
USC00193821,9/21/1969,,62,35
USC00193821,9/22/1969,,67,32
USC00193821,9/23/1969,,66,38
USC00193821,9/24/1969,,65,58
USC00193821,9/25/1969,,72,51
USC00193821,9/26/1969,,70,51
USC00193821,9/27/1969,,66,56
USC00193821,9/28/1969,,67,54
USC00193821,9/29/1969,,63,43
USC00193821,9/30/1969,,63,36
USC00193821,10/1/1969,,79,62
USC00193821,10/2/1969,,,
USC00193821,10/3/1969,,72,58
USC00193821,10/4/1969,,69,54
USC00193821,10/5/1969,,62,49
USC00193821,10/6/1969,,64,33
USC00193821,10/7/1969,,66,38
USC00193821,10/8/1969,,69,58
USC00193821,10/9/1969,,68,53
USC00193821,10/10/1969,,65,35
USC00193821,10/11/1969,,71,55
USC00193821,10/12/1969,,62,59
USC00193821,10/13/1969,,65,52
USC00193821,10/14/1969,,75,52
USC00193821,10/15/1969,,72,49
USC00193821,10/16/1969,,58,29
USC00193821,10/17/1969,,65,40
USC00193821,10/18/1969,,61,44
USC00193821,10/19/1969,,64,32
USC00193821,10/20/1969,,69,56
USC00193821,10/21/1969,,67,55
USC00193821,10/22/1969,,66,41
USC00193821,10/23/1969,,52,30
USC00193821,10/24/1969,,47,26
USC00193821,10/25/1969,,58,27
USC00193821,10/26/1969,,61,27
USC00193821,10/27/1969,,62,32
USC00193821,10/28/1969,,58,45
USC00193821,10/29/1969,,45,41
USC00193821,10/30/1969,,50,31
USC00193821,10/31/1969,,58,28
USC00193821,11/1/1969,,49,25
USC00193821,11/2/1969,,59,44
USC00193821,11/3/1969,,57,47
USC00193821,11/4/1969,,62,53
USC00193821,11/5/1969,,61,54
USC00193821,11/6/1969,,61,48
USC00193821,11/7/1969,,,
USC00193821,11/8/1969,,57,
USC00193821,11/9/1969,,,
USC00193821,11/10/1969,,,45
USC00193821,11/11/1969,,,
USC00193821,11/12/1969,,55,48
USC00193821,11/13/1969,,53,43
USC00193821,11/14/1969,,59,29
USC00193821,11/15/1969,,57,42
USC00193821,11/16/1969,,42,29
USC00193821,11/17/1969,,47,29
USC00193821,11/18/1969,,52,25
USC00193821,11/19/1969,,53,29
