,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
2579,,,2011-12-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,45,",,K",19,",,K",19,",,K,0700",,,,,,,,,,,,
2580,,,2011-12-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,56,",,K",19,",,K",34,",,K,0700",0.0,",,7",,,,,,,,,,
2581,,,2011-12-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.06,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,37,",,K",30,",,K",37,",,K,0700",0.0,",,7",,,,,,,,,,
2582,,,2011-12-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.25,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,48,",,K",37,",,K",39,",,K,0700",0.0,",,7",,,,,,,,,,
2583,,,2011-12-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,42,",,K",27,",,K",32,",,K,0700",0.0,",,7",,,,,,,,,,
2584,,,2011-12-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,34,",,K",11,",,K",11,",,K,0700",,,,,,,,,,,,
2585,,,2011-12-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,23,",,K",7,",,K",13,",,K,0700",,,,,,,,,,,,
2586,,,2011-12-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,38,",,K",13,",,K",32,",,K,0700",,,,,,,,,,,,
2587,,,2011-12-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,35,",,K",23,",,K",33,",,K,0700",0.0,",,7",,,,,,,,,,
2588,,,2011-12-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.44,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,51,",,K",32,",,K",43,",,K,0700",,,,,,,,,,,,
2589,,,2011-12-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.78,",,K,0700",0.5,",,K,",1.0,",,K,",USC00190192,47,",,K",33,",,K",33,",,K,0700",0.0,",,7",,,,,,,,,,
2590,,,2011-12-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,39,",,K",19,",,K",19,",,K,0700",,,,,,,,,,,,
2591,,,2011-12-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,26,",,K",17,",,K",17,",,K,0700",0.0,",,7",,,,,,,,,,
2592,,,2011-12-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,K,0700",0.0,"T,,K,",0.0,"T,,K,",USC00190192,36,",,K",11,",,K",31,",,K,0700",,,,,,,,,,,,
2593,,,2011-12-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,34,",,K",22,",,K",30,",,K,0700",,,,,,,,,,,,
2594,,,2011-12-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.63,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,53,",,K",30,",,K",41,",,K,0700",,,,,,,,,,,,
2595,,,2011-12-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,41,",,K",15,",,K",15,",,K,0700",0.0,",,7",,,,,,,,,,
2596,,,2011-12-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,27,",,K",14,",,K",25,",,K,0700",0.0,",,7",,,,,,,,,,
2597,,,2011-12-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.04,",,K,0700",0.0,",,K,",0.0,",,K,",USC00190192,33,",,K",25,",,K",33,",,K,0700",0.0,",,7",,,,,,,,,,
2598,,,2012-01-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.08,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,38,",,7",30,",,7",30,",,7,0700",,,,,,,,,,,,
2599,,,2012-01-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.11,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,45,",,7",29,",,7",31,",,7,0700",,,,,,,,,,,,
2600,,,2012-01-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,36,",,7",19,",,7",19,",,7,0700",,,,,,,,,,,,
2601,,,2012-01-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,21,",,7",2,",,7",2,",,7,0700",0.0,",,7",,,,,,,,,,
2602,,,2012-01-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,19,",,7",2,",,7",19,",,7,0700",,,,,,,,,,,,
2603,,,2012-01-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,30,",,7",17,",,7",24,",,7,0700",0.0,",,7",,,,,,,,,,
2604,,,2012-01-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,43,",,7",17,",,7",28,",,7,0700",0.0,",,7",,,,,,,,,,
2605,,,2012-01-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,54,",,7",27,",,7",33,",,7,0700",,,,,,,,,,,,
2606,,,2012-01-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,37,",,7",19,",,7",19,",,7,0700",,,,,,,,,,,,
2607,,,2012-01-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,34,",,7",19,",,7",23,",,7,0700",,,,,,,,,,,,
2608,,,2012-01-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,39,",,7",20,",,7",20,",,7,0700",,,,,,,,,,,,
2609,,,2012-01-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0700",2.0,",,7,",2.0,",,7,",USC00190192,35,",,7",19,",,7",30,",,7,0700",,,,,,,,,,,,
2610,,,2012-01-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.43,",,7,0700",1.5,",,7,",1.0,",,7,",USC00190192,30,",,7",27,",,7",28,",,7,0700",1.0,",,7",,,,,,,,,,
2611,,,2012-01-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0700",0.5,",,7,",1.0,",,7,",USC00190192,38,",,7",22,",,7",23,",,7,0700",1.0,",,7",,,,,,,,,,
2612,,,2012-01-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",1.0,",,7,",USC00190192,26,",,7",-3,",,7",1,",,7,0700",1.0,",,7",,,,,,,,,,
2613,,,2012-01-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",1.0,",,7,",USC00190192,10,",,7",-6,",,7",-6,",,7,0700",,,,,,,,,,,,
2614,,,2012-01-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.10,",,7,0700",1.0,",,7,",1.0,",,7,",USC00190192,30,",,7",-6,",,7",25,",,7,0700",1.0,",,7",,,,,,,,,,
2615,,,2012-01-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.11,",,7,0700",0.0,",,7,",1.0,",,7,",USC00190192,43,",,7",25,",,7",29,",,7,0700",,,,,,,,,,,,
2616,,,2012-01-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",1.0,",,7,",USC00190192,30,",,7",4,",,7",6,",,7,0700",,,,,,,,,,,,
2617,,,2012-01-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.13,",,7,0700",1.0,",,7,",1.0,",,7,",USC00190192,26,",,7",6,",,7",21,",,7,0700",1.0,",,7",,,,,,,,,,
2618,,,2012-01-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.05,",,7,0700",0.5,",,7,",1.0,",,7,",USC00190192,28,",,7",9,",,7",12,",,7,0700",1.0,",,7",,,,,,,,,,
2619,,,2012-01-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.09,",,7,0700",0.4,",,7,",2.0,",,7,",USC00190192,16,",,7",-5,",,7",3,",,7,0700",2.0,",,7",,,,,,,,,,
2620,,,2012-01-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",1.0,",,7,",USC00190192,26,",,7",3,",,7",25,",,7,0700",1.0,",,7",,,,,,,,,,
2621,,,2012-01-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.20,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,48,",,7",24,",,7",43,",,7,0700",,,,,,,,,,,,
2622,,,2012-01-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,48,",,7",31,",,7",31,",,7,0700",,,,,,,,,,,,
2623,,,2012-01-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.08,",,7,0700",0.4,",,7,",0.0,",,7,",USC00190192,34,",,7",26,",,7",26,",,7,0700",0.4,",,7",,,,,,,,,,
2624,,,2012-01-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.67,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,39,",,7",26,",,7",33,",,7,0700",0.0,",,7",,,,,,,,,,
2625,,,2012-01-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.50,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,36,",,7",30,",,7",30,",,7,0700",0.0,",,7",,,,,,,,,,
2626,,,2012-01-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,44,",,7",28,",,7",28,",,7,0700",0.0,",,7",,,,,,,,,,
2627,,,2012-01-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,44,",,7",28,",,7",29,",,7,0700",0.0,",,7",,,,,,,,,,
2628,,,2012-01-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.02,",,7,0700",0.1,",,7,",0.0,",,7,",USC00190192,32,",,7",20,",,7",24,",,7,0700",0.0,",,7",,,,,,,,,,
2629,,,2012-02-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,38,",,7",24,",,7",36,",,7,0700",,,,,,,,,,,,
2630,,,2012-02-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.02,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,50,",,7",32,",,7",32,",,7,0700",,,,,,,,,,,,
2631,,,2012-02-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,45,",,7",17,",,7",17,",,7,0700",0.0,",,7",,,,,,,,,,
2632,,,2012-02-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,33,",,7",17,",,7",27,",,7,0700",0.0,",,7",,,,,,,,,,
2633,,,2012-02-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,35,",,7",12,",,7",13,",,7,0700",,,,,,,,,,,,
2634,,,2012-02-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,32,",,7",12,",,7",25,",,7,0700",,,,,,,,,,,,
2635,,,2012-02-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,47,",,7",25,",,7",28,",,7,0700",0.0,",,7",,,,,,,,,,
2636,,,2012-02-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,39,",,7",12,",,7",12,",,7,0700",,,,,,,,,,,,
2637,,,2012-02-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,35,",,7",12,",,7",22,",,7,0700",0.0,",,7",,,,,,,,,,
2638,,,2012-02-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,42,",,7",21,",,7",23,",,7,0700",0.0,",,7",,,,,,,,,,
2639,,,2012-02-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,45,",,7",22,",,7",29,",,7,0700",0.0,",,7",,,,,,,,,,
2640,,,2012-02-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,36,",,7",8,",,7",8,",,7,0700",,,,,,,,,,,,
2641,,,2012-02-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,"T,,7,",USC00190192,20,",,7",7,",,7",17,",,7,0700",,,,,,,,,,,,
2642,,,2012-02-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,35,",,7",17,",,7",26,",,7,0700",0.0,",,7",,,,,,,,,,
2643,,,2012-02-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.01,",,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,40,",,7",26,",,7",30,",,7,0700",0.0,",,7",,,,,,,,,,
2644,,,2012-02-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.06,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,42,",,7",22,",,7",28,",,7,0700",,,,,,,,,,,,
2645,,,2012-02-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,41,",,7",28,",,7",37,",,7,0700",,,,,,,,,,,,
2646,,,2012-02-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,45,",,7",27,",,7",30,",,7,0700",,,,,,,,,,,,
2647,,,2012-02-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,40,",,7",25,",,7",25,",,7,0700",,,,,,,,,,,,
2648,,,2012-02-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,38,",,7",17,",,7",18,",,7,0700",,,,,,,,,,,,
2649,,,2012-02-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,36,",,7",14,",,7",15,",,7,0700",,,,,,,,,,,,
2650,,,2012-02-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,40,",,7",15,",,7",32,",,7,0700",,,,,,,,,,,,
2651,,,2012-02-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,50,",,7",32,",,7",39,",,7,0700",,,,,,,,,,,,
2652,,,2012-02-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,47,",,7",29,",,7",32,",,7,0700",0.0,",,7",,,,,,,,,,
2653,,,2012-02-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,34,",,7",30,",,7",32,",,7,0700",0.0,",,7",,,,,,,,,,
2654,,,2012-02-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.80,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,37,",,7",19,",,7",19,",,7,0700",,,,,,,,,,,,
2655,,,2012-02-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,34,",,7",17,",,7",19,",,7,0700",,,,,,,,,,,,
2656,,,2012-02-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,44,",,7",19,",,7",33,",,7,0700",0.0,",,7",,,,,,,,,,
2657,,,2012-02-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,40,",,7",25,",,7",27,",,7,0700",,,,,,,,,,,,
2658,,,2012-03-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.54,",,7,0700",4.5,",,7,",5.0,",,7,",USC00190192,31,",,7",24,",,7",30,",,7,0700",4.5,",,7",,,,,,,,,,
2659,,,2012-03-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.17,",,7,0700",1.0,",,7,",5.0,",,7,",USC00190192,30,",,7",18,",,7",18,",,7,0700",3.0,",,7",,,,,,,,,,
2660,,,2012-03-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.36,",,7,0700",1.2,",,7,",6.0,",,7,",USC00190192,32,",,7",18,",,7",32,",,7,0700",5.0,",,7",,,,,,,,,,
2661,,,2012-03-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.19,",,7,0700",0.0,",,7,",5.0,",,7,",USC00190192,39,",,7",24,",,7",27,",,7,0700",,,,,,,,,,,,
2662,,,2012-03-05,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",5.0,",,7,",USC00190192,38,",,7",19,",,7",19,",,7,0700",,,,,,,,,,,,
2663,,,2012-03-06,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",5.0,",,7,",USC00190192,29,",,7",9,",,7",10,",,7,0700",,,,,,,,,,,,
2664,,,2012-03-07,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",4.0,",,7,",USC00190192,35,",,7",10,",,7",31,",,7,0700",,,,,,,,,,,,
2665,,,2012-03-08,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",3.0,",,7,",USC00190192,55,",,7",31,",,7",45,",,7,0700",,,,,,,,,,,,
2666,,,2012-03-09,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,63,",,7",31,",,7",31,",,7,0700",,,,,,,,,,,,
2667,,,2012-03-10,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.09,",,7,0700",0.5,",,7,",0.0,",,7,",USC00190192,41,",,7",24,",,7",27,",,7,0700",,,,,,,,,,,,
2668,,,2012-03-11,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,34,",,7",22,",,7",28,",,7,0700",,,,,,,,,,,,
2669,,,2012-03-12,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,55,",,7",28,",,7",28,",,7,0700",,,,,,,,,,,,
2670,,,2012-03-13,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.01,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,67,",,7",28,",,7",45,",,7,0700",0.0,",,7",,,,,,,,,,
2671,,,2012-03-14,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.17,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,68,",,7",40,",,7",40,",,7,0700",0.0,",,7",,,,,,,,,,
2672,,,2012-03-15,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,58,",,7",35,",,7",36,",,7,0700",,,,,,,,,,,,
2673,,,2012-03-16,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.05,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,41,",,7",32,",,7",39,",,7,0700",0.0,",,7",,,,,,,,,,
2674,,,2012-03-17,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.24,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,43,",,7",33,",,7",42,",,7,0700",0.0,",,7",,,,,,,,,,
2675,,,2012-03-18,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.01,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,51,",,7",34,",,7",36,",,7,0700",,,,,,,,,,,,
2676,,,2012-03-19,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,73,",,7",35,",,7",37,",,7,0700",,,,,,,,,,,,
2677,,,2012-03-20,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,76,",,7",36,",,7",38,",,7,0700",,,,,,,,,,,,
2678,,,2012-03-21,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,75,",,7",38,",,7",46,",,7,0700",,,,,,,,,,,,
2679,,,2012-03-22,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,74,",,7",44,",,7",53,",,7,0700",,,,,,,,,,,,
2680,,,2012-03-23,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,78,",,7",46,",,7",57,",,7,0700",,,,,,,,,,,,
2681,,,2012-03-24,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,71,",,7",46,",,7",46,",,7,0700",,,,,,,,,,,,
2682,,,2012-03-25,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.07,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,51,",,7",40,",,7",40,",,7,0700",,,,,,,,,,,,
2683,,,2012-03-26,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.03,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,43,",,7",36,",,7",43,",,7,0700",,,,,,,,,,,,
2684,,,2012-03-27,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,45,",,7",20,",,7",20,",,7,0700",0.0,",,7",,,,,,,,,,
2685,,,2012-03-28,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,35,",,7",20,",,7",35,",,7,0700",,,,,,,,,,,,
2686,,,2012-03-29,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.06,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,49,",,7",33,",,7",41,",,7,0700",0.0,",,7",,,,,,,,,,
2687,,,2012-03-30,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,41,",,7",30,",,7",30,",,7,0700",0.0,",,7",,,,,,,,,,
2688,,,2012-03-31,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,"T,,7,0700",0.0,"T,,7,",0.0,",,7,",USC00190192,46,",,7",30,",,7",34,",,7,0700",0.0,",,7",,,,,,,,,,
2689,,,2012-04-01,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,46,",,7",25,",,7",27,",,7,0700",,,,,,,,,,,,
2690,,,2012-04-02,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.15,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,46,",,7",27,",,7",34,",,7,0700",,,,,,,,,,,,
2691,,,2012-04-03,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,49,",,7",25,",,7",29,",,7,0700",0.0,",,7",,,,,,,,,,
2692,,,2012-04-04,349.3,42.6617,-71.9359,,,"ASHBURNHAM NORTH, MA US",0.00,",,7,0700",0.0,",,7,",0.0,",,7,",USC00190192,53,",,7",29,",,7",30,",,7,0700",0.0,",,7",,,,,,,,,,
