,STATION,NAME,DATE,SEASON,TMIN,TMAX,TAVG
29714,USW00014739,"BOSTON, MA US",2018-05-10,SPRING,49,71,52.0
29715,USW00014739,"BOSTON, MA US",2018-05-11,SPRING,52,70,63.0
29716,USW00014739,"BOSTON, MA US",2018-05-12,SPRING,49,53,51.0
29717,USW00014739,"BOSTON, MA US",2018-05-13,SPRING,48,54,50.0
29718,USW00014739,"BOSTON, MA US",2018-05-14,SPRING,49,69,56.0
29719,USW00014739,"BOSTON, MA US",2018-05-15,SPRING,58,85,66.0
29720,USW00014739,"BOSTON, MA US",2018-05-16,SPRING,50,62,56.0
29721,USW00014739,"BOSTON, MA US",2018-05-17,SPRING,51,71,58.0
29722,USW00014739,"BOSTON, MA US",2018-05-18,SPRING,47,65,58.0
29723,USW00014739,"BOSTON, MA US",2018-05-19,SPRING,46,55,50.0
29724,USW00014739,"BOSTON, MA US",2018-05-20,SPRING,54,81,65.0
29725,USW00014739,"BOSTON, MA US",2018-05-21,SPRING,57,80,67.0
29726,USW00014739,"BOSTON, MA US",2018-05-22,SPRING,54,67,62.0
29727,USW00014739,"BOSTON, MA US",2018-05-23,SPRING,54,84,63.0
29728,USW00014739,"BOSTON, MA US",2018-05-24,SPRING,53,68,61.0
29729,USW00014739,"BOSTON, MA US",2018-05-25,SPRING,54,88,70.0
29730,USW00014739,"BOSTON, MA US",2018-05-26,SPRING,61,89,78.0
29731,USW00014739,"BOSTON, MA US",2018-05-27,SPRING,50,61,57.0
29732,USW00014739,"BOSTON, MA US",2018-05-28,SPRING,50,59,52.0
29733,USW00014739,"BOSTON, MA US",2018-05-29,SPRING,58,85,67.0
29734,USW00014739,"BOSTON, MA US",2018-05-30,SPRING,60,69,65.0
29735,USW00014739,"BOSTON, MA US",2018-05-31,SPRING,56,83,66.0
29736,USW00014739,"BOSTON, MA US",2018-06-01,SPRING,64,79,70.0
29737,USW00014739,"BOSTON, MA US",2018-06-02,SPRING,57,81,73.0
29738,USW00014739,"BOSTON, MA US",2018-06-03,SPRING,50,60,58.0
29739,USW00014739,"BOSTON, MA US",2018-06-04,SPRING,49,53,52.0
29740,USW00014739,"BOSTON, MA US",2018-06-05,SPRING,49,61,53.0
29741,USW00014739,"BOSTON, MA US",2018-06-06,SPRING,53,62,56.0
29742,USW00014739,"BOSTON, MA US",2018-06-07,SPRING,54,72,61.0
29743,USW00014739,"BOSTON, MA US",2018-06-08,SPRING,55,81,65.0
29744,USW00014739,"BOSTON, MA US",2018-06-09,SPRING,62,80,72.0
29745,USW00014739,"BOSTON, MA US",2018-06-10,SPRING,60,72,68.0
29746,USW00014739,"BOSTON, MA US",2018-06-11,SPRING,56,64,62.0
29747,USW00014739,"BOSTON, MA US",2018-06-12,SPRING,54,80,65.0
29748,USW00014739,"BOSTON, MA US",2018-06-13,SPRING,59,77,67.0
29749,USW00014739,"BOSTON, MA US",2018-06-14,SPRING,57,79,73.0
29750,USW00014739,"BOSTON, MA US",2018-06-15,SPRING,54,64,59.0
29751,USW00014739,"BOSTON, MA US",2018-06-16,SPRING,56,85,70.0
29752,USW00014739,"BOSTON, MA US",2018-06-17,SPRING,62,81,69.0
29753,USW00014739,"BOSTON, MA US",2018-06-18,SPRING,66,89,75.0
29754,USW00014739,"BOSTON, MA US",2018-06-19,SPRING,68,84,77.0
29755,USW00014739,"BOSTON, MA US",2018-06-20,SPRING,63,85,73.0
29756,USW00014739,"BOSTON, MA US",2018-06-21,SUMMER,64,80,73.0
29757,USW00014739,"BOSTON, MA US",2018-06-22,SUMMER,60,70,66.0
29758,USW00014739,"BOSTON, MA US",2018-06-23,SUMMER,60,65,63.0
29759,USW00014739,"BOSTON, MA US",2018-06-24,SUMMER,59,77,65.0
29760,USW00014739,"BOSTON, MA US",2018-06-25,SUMMER,61,74,68.0
29761,USW00014739,"BOSTON, MA US",2018-06-26,SUMMER,60,79,67.0
29762,USW00014739,"BOSTON, MA US",2018-06-27,SUMMER,63,80,71.0
29763,USW00014739,"BOSTON, MA US",2018-06-28,SUMMER,65,76,71.0
29764,USW00014739,"BOSTON, MA US",2018-06-29,SUMMER,72,90,78.0
29765,USW00014739,"BOSTON, MA US",2018-06-30,SUMMER,75,92,81.0
29766,USW00014739,"BOSTON, MA US",2018-07-01,SUMMER,70,92,82.0
29767,USW00014739,"BOSTON, MA US",2018-07-02,SUMMER,69,84,73.0
29768,USW00014739,"BOSTON, MA US",2018-07-03,SUMMER,73,98,84.0
29769,USW00014739,"BOSTON, MA US",2018-07-04,SUMMER,73,87,84.0
29770,USW00014739,"BOSTON, MA US",2018-07-05,SUMMER,74,94,84.0
29771,USW00014739,"BOSTON, MA US",2018-07-06,SUMMER,65,86,81.0
29772,USW00014739,"BOSTON, MA US",2018-07-07,SUMMER,61,75,70.0
29773,USW00014739,"BOSTON, MA US",2018-07-08,SUMMER,61,81,71.0
29774,USW00014739,"BOSTON, MA US",2018-07-09,SUMMER,65,91,77.0
29775,USW00014739,"BOSTON, MA US",2018-07-10,SUMMER,68,96,81.0
29776,USW00014739,"BOSTON, MA US",2018-07-11,SUMMER,66,75,74.0
29777,USW00014739,"BOSTON, MA US",2018-07-12,SUMMER,65,74,70.0
29778,USW00014739,"BOSTON, MA US",2018-07-13,SUMMER,64,78,70.0
29779,USW00014739,"BOSTON, MA US",2018-07-14,SUMMER,63,76,69.0
29780,USW00014739,"BOSTON, MA US",2018-07-15,SUMMER,67,79,72.0
29781,USW00014739,"BOSTON, MA US",2018-07-16,SUMMER,67,77,70.0
29782,USW00014739,"BOSTON, MA US",2018-07-17,SUMMER,69,91,77.0
29783,USW00014739,"BOSTON, MA US",2018-07-18,SUMMER,69,83,76.0
29784,USW00014739,"BOSTON, MA US",2018-07-19,SUMMER,65,77,72.0
29785,USW00014739,"BOSTON, MA US",2018-07-20,SUMMER,66,79,72.0
29786,USW00014739,"BOSTON, MA US",2018-07-21,SUMMER,63,74,69.0
29787,USW00014739,"BOSTON, MA US",2018-07-22,SUMMER,67,78,71.0
29788,USW00014739,"BOSTON, MA US",2018-07-23,SUMMER,75,86,78.0
29789,USW00014739,"BOSTON, MA US",2018-07-24,SUMMER,73,88,80.0
29790,USW00014739,"BOSTON, MA US",2018-07-25,SUMMER,75,87,79.0
29791,USW00014739,"BOSTON, MA US",2018-07-26,SUMMER,73,86,78.0
29792,USW00014739,"BOSTON, MA US",2018-07-27,SUMMER,71,90,79.0
29793,USW00014739,"BOSTON, MA US",2018-07-28,SUMMER,72,87,79.0
29794,USW00014739,"BOSTON, MA US",2018-07-29,SUMMER,74,84,79.0
29795,USW00014739,"BOSTON, MA US",2018-07-30,SUMMER,70,82,76.0
29796,USW00014739,"BOSTON, MA US",2018-07-31,SUMMER,69,82,75.0
29797,USW00014739,"BOSTON, MA US",2018-08-01,SUMMER,68,84,75.0
29798,USW00014739,"BOSTON, MA US",2018-08-02,SUMMER,76,95,84.0
29799,USW00014739,"BOSTON, MA US",2018-08-03,SUMMER,77,91,83.0
29800,USW00014739,"BOSTON, MA US",2018-08-04,SUMMER,73,85,78.0
29801,USW00014739,"BOSTON, MA US",2018-08-05,SUMMER,70,87,78.0
29802,USW00014739,"BOSTON, MA US",2018-08-06,SUMMER,73,96,84.0
29803,USW00014739,"BOSTON, MA US",2018-08-07,SUMMER,77,95,86.0
29804,USW00014739,"BOSTON, MA US",2018-08-08,SUMMER,74,85,80.0
29805,USW00014739,"BOSTON, MA US",2018-08-09,SUMMER,74,90,80.0
29806,USW00014739,"BOSTON, MA US",2018-08-10,SUMMER,72,88,79.0
29807,USW00014739,"BOSTON, MA US",2018-08-11,SUMMER,67,73,71.0
29808,USW00014739,"BOSTON, MA US",2018-08-12,SUMMER,67,75,70.0
29809,USW00014739,"BOSTON, MA US",2018-08-13,SUMMER,68,74,70.0
29810,USW00014739,"BOSTON, MA US",2018-08-14,SUMMER,69,80,72.0
29811,USW00014739,"BOSTON, MA US",2018-08-15,SUMMER,70,88,77.0
29812,USW00014739,"BOSTON, MA US",2018-08-16,SUMMER,75,91,84.0
29813,USW00014739,"BOSTON, MA US",2018-08-17,SUMMER,70,80,75.0
29814,USW00014739,"BOSTON, MA US",2018-08-18,SUMMER,67,88,78.0
29815,USW00014739,"BOSTON, MA US",2018-08-19,SUMMER,67,73,70.0
29816,USW00014739,"BOSTON, MA US",2018-08-20,SUMMER,67,74,70.0
29817,USW00014739,"BOSTON, MA US",2018-08-21,SUMMER,65,72,68.0
29818,USW00014739,"BOSTON, MA US",2018-08-22,SUMMER,66,84,72.0
29819,USW00014739,"BOSTON, MA US",2018-08-23,SUMMER,66,80,73.0
29820,USW00014739,"BOSTON, MA US",2018-08-24,SUMMER,62,85,73.0
29821,USW00014739,"BOSTON, MA US",2018-08-25,SUMMER,66,82,74.0
29822,USW00014739,"BOSTON, MA US",2018-08-26,SUMMER,62,84,73.0
29823,USW00014739,"BOSTON, MA US",2018-08-27,SUMMER,73,90,80.0
29824,USW00014739,"BOSTON, MA US",2018-08-28,SUMMER,75,97,85.0
29825,USW00014739,"BOSTON, MA US",2018-08-29,SUMMER,81,98,89.0
29826,USW00014739,"BOSTON, MA US",2018-08-30,SUMMER,71,92,83.0
29827,USW00014739,"BOSTON, MA US",2018-08-31,SUMMER,63,73,71.0
29828,USW00014739,"BOSTON, MA US",2018-09-01,SUMMER,63,74,68.0
29829,USW00014739,"BOSTON, MA US",2018-09-02,SUMMER,64,84,72.0
29830,USW00014739,"BOSTON, MA US",2018-09-03,SUMMER,73,96,81.0
29831,USW00014739,"BOSTON, MA US",2018-09-04,SUMMER,73,87,83.0
29832,USW00014739,"BOSTON, MA US",2018-09-05,SUMMER,71,92,79.0
29833,USW00014739,"BOSTON, MA US",2018-09-06,SUMMER,74,97,81.0
29834,USW00014739,"BOSTON, MA US",2018-09-07,SUMMER,66,75,71.0
29835,USW00014739,"BOSTON, MA US",2018-09-08,SUMMER,59,71,67.0
29836,USW00014739,"BOSTON, MA US",2018-09-09,SUMMER,57,65,61.0
29837,USW00014739,"BOSTON, MA US",2018-09-10,SUMMER,62,68,64.0
29838,USW00014739,"BOSTON, MA US",2018-09-11,SUMMER,65,75,67.0
29839,USW00014739,"BOSTON, MA US",2018-09-12,SUMMER,66,70,69.0
29840,USW00014739,"BOSTON, MA US",2018-09-13,SUMMER,65,71,68.0
29841,USW00014739,"BOSTON, MA US",2018-09-14,SUMMER,65,75,69.0
29842,USW00014739,"BOSTON, MA US",2018-09-15,SUMMER,63,73,67.0
29843,USW00014739,"BOSTON, MA US",2018-09-16,SUMMER,63,81,71.0
29844,USW00014739,"BOSTON, MA US",2018-09-17,SUMMER,67,85,74.0
29845,USW00014739,"BOSTON, MA US",2018-09-18,SUMMER,69,77,73.0
29846,USW00014739,"BOSTON, MA US",2018-09-19,SUMMER,62,71,66.0
29847,USW00014739,"BOSTON, MA US",2018-09-20,SUMMER,60,66,63.0
29848,USW00014739,"BOSTON, MA US",2018-09-21,FALL,61,73,65.0
29849,USW00014739,"BOSTON, MA US",2018-09-22,FALL,57,73,69.0
29850,USW00014739,"BOSTON, MA US",2018-09-23,FALL,53,65,59.0
29851,USW00014739,"BOSTON, MA US",2018-09-24,FALL,54,60,57.0
29852,USW00014739,"BOSTON, MA US",2018-09-25,FALL,57,71,60.0
29853,USW00014739,"BOSTON, MA US",2018-09-26,FALL,68,84,74.0
29854,USW00014739,"BOSTON, MA US",2018-09-27,FALL,61,71,68.0
29855,USW00014739,"BOSTON, MA US",2018-09-28,FALL,58,62,60.0
29856,USW00014739,"BOSTON, MA US",2018-09-29,FALL,55,74,63.0
29857,USW00014739,"BOSTON, MA US",2018-09-30,FALL,54,70,62.0
29858,USW00014739,"BOSTON, MA US",2018-10-01,FALL,57,68,62.0
29859,USW00014739,"BOSTON, MA US",2018-10-02,FALL,57,64,58.0
29860,USW00014739,"BOSTON, MA US",2018-10-03,FALL,54,64,59.0
29861,USW00014739,"BOSTON, MA US",2018-10-04,FALL,59,73,65.0
29862,USW00014739,"BOSTON, MA US",2018-10-05,FALL,53,69,62.0
29863,USW00014739,"BOSTON, MA US",2018-10-06,FALL,51,63,56.0
29864,USW00014739,"BOSTON, MA US",2018-10-07,FALL,60,80,67.0
29865,USW00014739,"BOSTON, MA US",2018-10-08,FALL,55,60,58.0
29866,USW00014739,"BOSTON, MA US",2018-10-09,FALL,58,80,67.0
29867,USW00014739,"BOSTON, MA US",2018-10-10,FALL,68,86,75.0
29868,USW00014739,"BOSTON, MA US",2018-10-11,FALL,58,72,65.0
29869,USW00014739,"BOSTON, MA US",2018-10-12,FALL,51,63,59.0
29870,USW00014739,"BOSTON, MA US",2018-10-13,FALL,46,54,52.0
29871,USW00014739,"BOSTON, MA US",2018-10-14,FALL,45,59,51.0
29872,USW00014739,"BOSTON, MA US",2018-10-15,FALL,45,70,54.0
29873,USW00014739,"BOSTON, MA US",2018-10-16,FALL,47,60,57.0
29874,USW00014739,"BOSTON, MA US",2018-10-17,FALL,44,63,52.0
29875,USW00014739,"BOSTON, MA US",2018-10-18,FALL,39,49,45.0
29876,USW00014739,"BOSTON, MA US",2018-10-19,FALL,37,63,48.0
29877,USW00014739,"BOSTON, MA US",2018-10-20,FALL,49,66,59.0
29878,USW00014739,"BOSTON, MA US",2018-10-21,FALL,37,53,49.0
29879,USW00014739,"BOSTON, MA US",2018-10-22,FALL,34,54,43.0
29880,USW00014739,"BOSTON, MA US",2018-10-23,FALL,41,56,49.0
29881,USW00014739,"BOSTON, MA US",2018-10-24,FALL,41,49,46.0
29882,USW00014739,"BOSTON, MA US",2018-10-25,FALL,37,51,44.0
29883,USW00014739,"BOSTON, MA US",2018-10-26,FALL,34,48,40.0
29884,USW00014739,"BOSTON, MA US",2018-10-27,FALL,43,52,47.0
29885,USW00014739,"BOSTON, MA US",2018-10-28,FALL,43,54,49.0
29886,USW00014739,"BOSTON, MA US",2018-10-29,FALL,44,60,52.0
29887,USW00014739,"BOSTON, MA US",2018-10-30,FALL,39,50,47.0
29888,USW00014739,"BOSTON, MA US",2018-10-31,FALL,37,58,45.0
29889,USW00014739,"BOSTON, MA US",2018-11-01,FALL,53,64,58.0
29890,USW00014739,"BOSTON, MA US",2018-11-02,FALL,53,70,61.0
29891,USW00014739,"BOSTON, MA US",2018-11-03,FALL,47,68,60.0
29892,USW00014739,"BOSTON, MA US",2018-11-04,FALL,42,56,49.0
29893,USW00014739,"BOSTON, MA US",2018-11-05,FALL,46,52,49.0
29894,USW00014739,"BOSTON, MA US",2018-11-06,FALL,48,60,51.0
29895,USW00014739,"BOSTON, MA US",2018-11-07,FALL,53,64,59.0
29896,USW00014739,"BOSTON, MA US",2018-11-08,FALL,44,57,52.0
29897,USW00014739,"BOSTON, MA US",2018-11-09,FALL,38,50,46.0
29898,USW00014739,"BOSTON, MA US",2018-11-10,FALL,37,50,48.0
29899,USW00014739,"BOSTON, MA US",2018-11-11,FALL,35,46,40.0
29900,USW00014739,"BOSTON, MA US",2018-11-12,FALL,33,50,41.0
29901,USW00014739,"BOSTON, MA US",2018-11-13,FALL,42,54,48.0
29902,USW00014739,"BOSTON, MA US",2018-11-14,FALL,25,42,38.0
29903,USW00014739,"BOSTON, MA US",2018-11-15,FALL,23,38,27.0
29904,USW00014739,"BOSTON, MA US",2018-11-16,FALL,35,46,38.0
29905,USW00014739,"BOSTON, MA US",2018-11-17,FALL,37,50,42.0
29906,USW00014739,"BOSTON, MA US",2018-11-18,FALL,38,41,40.0
29907,USW00014739,"BOSTON, MA US",2018-11-19,FALL,36,41,39.0
29908,USW00014739,"BOSTON, MA US",2018-11-20,FALL,35,42,39.0
29909,USW00014739,"BOSTON, MA US",2018-11-21,FALL,24,43,37.0
29910,USW00014739,"BOSTON, MA US",2018-11-22,FALL,14,24,20.0
29911,USW00014739,"BOSTON, MA US",2018-11-23,FALL,15,32,21.0
29912,USW00014739,"BOSTON, MA US",2018-11-24,FALL,29,47,35.0
29913,USW00014739,"BOSTON, MA US",2018-11-25,FALL,42,49,45.0
29914,USW00014739,"BOSTON, MA US",2018-11-26,FALL,42,47,45.0
29915,USW00014739,"BOSTON, MA US",2018-11-27,FALL,38,49,45.0
29916,USW00014739,"BOSTON, MA US",2018-11-28,FALL,36,44,40.0
29917,USW00014739,"BOSTON, MA US",2018-11-29,FALL,37,46,42.0
29918,USW00014739,"BOSTON, MA US",2018-11-30,FALL,33,44,38.0
29919,USW00014739,"BOSTON, MA US",2018-12-01,FALL,35,45,39.0
29920,USW00014739,"BOSTON, MA US",2018-12-02,FALL,41,51,44.0
29921,USW00014739,"BOSTON, MA US",2018-12-03,FALL,44,58,50.0
29922,USW00014739,"BOSTON, MA US",2018-12-04,FALL,27,44,40.0
29923,USW00014739,"BOSTON, MA US",2018-12-05,FALL,25,36,29.0
29924,USW00014739,"BOSTON, MA US",2018-12-06,FALL,30,42,35.0
29925,USW00014739,"BOSTON, MA US",2018-12-07,FALL,26,40,37.0
29926,USW00014739,"BOSTON, MA US",2018-12-08,FALL,20,31,26.0
29927,USW00014739,"BOSTON, MA US",2018-12-09,FALL,23,37,29.0
29928,USW00014739,"BOSTON, MA US",2018-12-10,FALL,26,39,33.0
29929,USW00014739,"BOSTON, MA US",2018-12-11,FALL,23,38,30.0
29930,USW00014739,"BOSTON, MA US",2018-12-12,FALL,24,39,34.0
29931,USW00014739,"BOSTON, MA US",2018-12-13,FALL,21,35,27.0
29932,USW00014739,"BOSTON, MA US",2018-12-14,FALL,29,46,36.0
29933,USW00014739,"BOSTON, MA US",2018-12-15,FALL,40,55,48.0
29934,USW00014739,"BOSTON, MA US",2018-12-16,FALL,41,45,44.0
29935,USW00014739,"BOSTON, MA US",2018-12-17,FALL,36,43,40.0
29936,USW00014739,"BOSTON, MA US",2018-12-18,FALL,25,39,33.0
29937,USW00014739,"BOSTON, MA US",2018-12-19,FALL,24,42,31.0
29938,USW00014739,"BOSTON, MA US",2018-12-20,FALL,32,50,39.0
29939,USW00014739,"BOSTON, MA US",2018-12-21,WINTER,43,65,52.0
29940,USW00014739,"BOSTON, MA US",2018-12-22,WINTER,37,56,52.0
29941,USW00014739,"BOSTON, MA US",2018-12-23,WINTER,33,43,38.0
29942,USW00014739,"BOSTON, MA US",2018-12-24,WINTER,32,39,35.0
29943,USW00014739,"BOSTON, MA US",2018-12-25,WINTER,29,39,36.0
29944,USW00014739,"BOSTON, MA US",2018-12-26,WINTER,26,40,32.0
29945,USW00014739,"BOSTON, MA US",2018-12-27,WINTER,30,38,34.0
29946,USW00014739,"BOSTON, MA US",2018-12-28,WINTER,34,57,41.0
29947,USW00014739,"BOSTON, MA US",2018-12-29,WINTER,32,54,49.0
29948,USW00014739,"BOSTON, MA US",2018-12-30,WINTER,26,34,32.0
29949,USW00014739,"BOSTON, MA US",2018-12-31,WINTER,31,45,36.0
29950,USW00014739,"BOSTON, MA US",2019-01-01,WINTER,34,59,47.0
29951,USW00014739,"BOSTON, MA US",2019-01-02,WINTER,28,37,33.0
29952,USW00014739,"BOSTON, MA US",2019-01-03,WINTER,32,46,38.0
29953,USW00014739,"BOSTON, MA US",2019-01-04,WINTER,34,48,40.0
29954,USW00014739,"BOSTON, MA US",2019-01-05,WINTER,38,43,41.0
29955,USW00014739,"BOSTON, MA US",2019-01-06,WINTER,25,47,40.0
29956,USW00014739,"BOSTON, MA US",2019-01-07,WINTER,19,31,26.0
29957,USW00014739,"BOSTON, MA US",2019-01-08,WINTER,30,43,34.0
29958,USW00014739,"BOSTON, MA US",2019-01-09,WINTER,35,46,40.0
29959,USW00014739,"BOSTON, MA US",2019-01-10,WINTER,26,37,36.0
29960,USW00014739,"BOSTON, MA US",2019-01-11,WINTER,17,30,27.0
29961,USW00014739,"BOSTON, MA US",2019-01-12,WINTER,15,29,20.0
29962,USW00014739,"BOSTON, MA US",2019-01-13,WINTER,16,29,22.0
29963,USW00014739,"BOSTON, MA US",2019-01-14,WINTER,23,31,26.0
29964,USW00014739,"BOSTON, MA US",2019-01-15,WINTER,24,39,30.0
29965,USW00014739,"BOSTON, MA US",2019-01-16,WINTER,25,41,32.0
29966,USW00014739,"BOSTON, MA US",2019-01-17,WINTER,18,33,27.0
29967,USW00014739,"BOSTON, MA US",2019-01-18,WINTER,27,43,32.0
29968,USW00014739,"BOSTON, MA US",2019-01-19,WINTER,28,37,33.0
29969,USW00014739,"BOSTON, MA US",2019-01-20,WINTER,10,37,30.0
29970,USW00014739,"BOSTON, MA US",2019-01-21,WINTER,5,10,9.0
29971,USW00014739,"BOSTON, MA US",2019-01-22,WINTER,7,28,14.0
29972,USW00014739,"BOSTON, MA US",2019-01-23,WINTER,20,48,29.0
29973,USW00014739,"BOSTON, MA US",2019-01-24,WINTER,37,59,52.0
29974,USW00014739,"BOSTON, MA US",2019-01-25,WINTER,29,42,39.0
29975,USW00014739,"BOSTON, MA US",2019-01-26,WINTER,25,36,30.0
29976,USW00014739,"BOSTON, MA US",2019-01-27,WINTER,27,47,35.0
29977,USW00014739,"BOSTON, MA US",2019-01-28,WINTER,24,42,34.0
29978,USW00014739,"BOSTON, MA US",2019-01-29,WINTER,20,38,28.0
29979,USW00014739,"BOSTON, MA US",2019-01-30,WINTER,9,39,33.0
29980,USW00014739,"BOSTON, MA US",2019-01-31,WINTER,5,18,12.0
29981,USW00014739,"BOSTON, MA US",2019-02-01,WINTER,10,23,16.0
29982,USW00014739,"BOSTON, MA US",2019-02-02,WINTER,14,35,22.0
29983,USW00014739,"BOSTON, MA US",2019-02-03,WINTER,27,39,34.0
29984,USW00014739,"BOSTON, MA US",2019-02-04,WINTER,35,63,45.0
29985,USW00014739,"BOSTON, MA US",2019-02-05,WINTER,40,65,51.0
29986,USW00014739,"BOSTON, MA US",2019-02-06,WINTER,33,44,40.0
29987,USW00014739,"BOSTON, MA US",2019-02-07,WINTER,35,42,38.0
29988,USW00014739,"BOSTON, MA US",2019-02-08,WINTER,31,57,43.0
29989,USW00014739,"BOSTON, MA US",2019-02-09,WINTER,25,36,31.0
29990,USW00014739,"BOSTON, MA US",2019-02-10,WINTER,24,37,30.0
29991,USW00014739,"BOSTON, MA US",2019-02-11,WINTER,26,37,32.0
29992,USW00014739,"BOSTON, MA US",2019-02-12,WINTER,19,38,26.0
29993,USW00014739,"BOSTON, MA US",2019-02-13,WINTER,33,43,38.0
29994,USW00014739,"BOSTON, MA US",2019-02-14,WINTER,31,40,35.0
29995,USW00014739,"BOSTON, MA US",2019-02-15,WINTER,31,52,40.0
29996,USW00014739,"BOSTON, MA US",2019-02-16,WINTER,31,49,43.0
29997,USW00014739,"BOSTON, MA US",2019-02-17,WINTER,24,34,30.0
29998,USW00014739,"BOSTON, MA US",2019-02-18,WINTER,21,32,30.0
29999,USW00014739,"BOSTON, MA US",2019-02-19,WINTER,18,34,25.0
30000,USW00014739,"BOSTON, MA US",2019-02-20,WINTER,21,31,26.0
30001,USW00014739,"BOSTON, MA US",2019-02-21,WINTER,26,48,34.0
30002,USW00014739,"BOSTON, MA US",2019-02-22,WINTER,36,46,42.0
30003,USW00014739,"BOSTON, MA US",2019-02-23,WINTER,30,38,35.0
30004,USW00014739,"BOSTON, MA US",2019-02-24,WINTER,34,47,39.0
30005,USW00014739,"BOSTON, MA US",2019-02-25,WINTER,30,42,39.0
30006,USW00014739,"BOSTON, MA US",2019-02-26,WINTER,20,32,29.0
30007,USW00014739,"BOSTON, MA US",2019-02-27,WINTER,13,26,20.0
30008,USW00014739,"BOSTON, MA US",2019-02-28,WINTER,19,31,24.0
30009,USW00014739,"BOSTON, MA US",2019-03-01,WINTER,23,38,29.0
30010,USW00014739,"BOSTON, MA US",2019-03-02,WINTER,32,34,33.0
30011,USW00014739,"BOSTON, MA US",2019-03-03,WINTER,32,41,35.0
30012,USW00014739,"BOSTON, MA US",2019-03-04,WINTER,25,40,36.0
30013,USW00014739,"BOSTON, MA US",2019-03-05,WINTER,19,31,26.0
30014,USW00014739,"BOSTON, MA US",2019-03-06,WINTER,18,27,24.0
30015,USW00014739,"BOSTON, MA US",2019-03-07,WINTER,15,30,21.0
30016,USW00014739,"BOSTON, MA US",2019-03-08,WINTER,18,38,27.0
30017,USW00014739,"BOSTON, MA US",2019-03-09,WINTER,26,46,34.0
30018,USW00014739,"BOSTON, MA US",2019-03-10,WINTER,31,40,35.0
30019,USW00014739,"BOSTON, MA US",2019-03-11,WINTER,37,50,43.0
30020,USW00014739,"BOSTON, MA US",2019-03-12,WINTER,34,45,40.0
30021,USW00014739,"BOSTON, MA US",2019-03-13,WINTER,30,40,36.0
30022,USW00014739,"BOSTON, MA US",2019-03-14,WINTER,36,51,41.0
30023,USW00014739,"BOSTON, MA US",2019-03-15,WINTER,40,64,52.0
30024,USW00014739,"BOSTON, MA US",2019-03-16,WINTER,36,56,50.0
30025,USW00014739,"BOSTON, MA US",2019-03-17,WINTER,32,43,38.0
30026,USW00014739,"BOSTON, MA US",2019-03-18,WINTER,28,44,36.0
30027,USW00014739,"BOSTON, MA US",2019-03-19,WINTER,32,48,39.0
30028,USW00014739,"BOSTON, MA US",2019-03-20,WINTER,31,51,40.0
30029,USW00014739,"BOSTON, MA US",2019-03-21,WINTER,33,52,43.0
30030,USW00014739,"BOSTON, MA US",2019-03-22,SPRING,40,44,41.0
30031,USW00014739,"BOSTON, MA US",2019-03-23,SPRING,34,48,41.0
30032,USW00014739,"BOSTON, MA US",2019-03-24,SPRING,34,60,44.0
30033,USW00014739,"BOSTON, MA US",2019-03-25,SPRING,36,52,47.0
30034,USW00014739,"BOSTON, MA US",2019-03-26,SPRING,31,44,37.0
30035,USW00014739,"BOSTON, MA US",2019-03-27,SPRING,30,41,36.0
30036,USW00014739,"BOSTON, MA US",2019-03-28,SPRING,33,54,41.0
30037,USW00014739,"BOSTON, MA US",2019-03-29,SPRING,44,58,49.0
30038,USW00014739,"BOSTON, MA US",2019-03-30,SPRING,44,67,51.0
30039,USW00014739,"BOSTON, MA US",2019-03-31,SPRING,41,70,58.0
30040,USW00014739,"BOSTON, MA US",2019-04-01,SPRING,37,47,42.0
30041,USW00014739,"BOSTON, MA US",2019-04-02,SPRING,30,53,42.0
30042,USW00014739,"BOSTON, MA US",2019-04-03,SPRING,40,65,47.0
30043,USW00014739,"BOSTON, MA US",2019-04-04,SPRING,38,53,46.0
30044,USW00014739,"BOSTON, MA US",2019-04-05,SPRING,35,46,40.0
30045,USW00014739,"BOSTON, MA US",2019-04-06,SPRING,37,67,47.0
30046,USW00014739,"BOSTON, MA US",2019-04-07,SPRING,43,69,55.0
30047,USW00014739,"BOSTON, MA US",2019-04-08,SPRING,37,54,47.0
30048,USW00014739,"BOSTON, MA US",2019-04-09,SPRING,36,41,38.0
30049,USW00014739,"BOSTON, MA US",2019-04-10,SPRING,36,47,42.0
30050,USW00014739,"BOSTON, MA US",2019-04-11,SPRING,35,52,42.0
30051,USW00014739,"BOSTON, MA US",2019-04-12,SPRING,41,58,47.0
30052,USW00014739,"BOSTON, MA US",2019-04-13,SPRING,57,75,62.0
30053,USW00014739,"BOSTON, MA US",2019-04-14,SPRING,49,67,59.0
30054,USW00014739,"BOSTON, MA US",2019-04-15,SPRING,45,70,56.0
30055,USW00014739,"BOSTON, MA US",2019-04-16,SPRING,43,61,50.0
30056,USW00014739,"BOSTON, MA US",2019-04-17,SPRING,45,60,51.0
30057,USW00014739,"BOSTON, MA US",2019-04-18,SPRING,43,63,48.0
30058,USW00014739,"BOSTON, MA US",2019-04-19,SPRING,63,77,67.0
30059,USW00014739,"BOSTON, MA US",2019-04-20,SPRING,59,74,68.0
30060,USW00014739,"BOSTON, MA US",2019-04-21,SPRING,55,70,61.0
30061,USW00014739,"BOSTON, MA US",2019-04-22,SPRING,49,58,55.0
30062,USW00014739,"BOSTON, MA US",2019-04-23,SPRING,47,56,51.0
