,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
110,,,1959-05-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,84,",,0",64,",,0",83,",,0,0800",,,,,,,,,,,,
111,,,1959-05-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",52,",,0",66,",,0,0800",,,,,,,,,,,,
112,,,1959-05-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,66,",,0",45,",,0",50,",,0,0800",,,,,,,,,,,,
113,,,1959-05-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,70,",,0",33,",,0",70,",,0,0800",,,,,,,,,,,,
114,,,1959-05-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",44,",,0",72,",,0,0800",,,,,,,,,,,,
115,,,1959-05-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",52,",,0",81,",,0,0800",,,,,,,,,,,,
116,,,1959-05-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,85,",,0",57,",,0",83,",,0,0800",,,,,,,,,,,,
117,,,1959-05-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",55,",,0",79,",,0,0800",,,    1,",,0",,,,,,,,
118,,,1959-05-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",57,",,0",80,",,0,0800",    1,",,0",,,,,,,,,,
119,,,1959-05-31,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",57,",,0",65,",,0,0800",,,,,,,,,,,,
120,,,1959-06-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,70,",,0",41,",,0",68,",,0,0800",,,,,,,,,,,,
121,,,1959-06-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.27,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,68,",,0",55,",,0",61,",,0,0800",,,,,,,,,,,,
122,,,1959-06-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.65,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",53,",,0",71,",,0,0800",,,,,,,,,,,,
123,,,1959-06-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",50,",,0",75,",,0,0800",,,,,,,,,,,,
124,,,1959-06-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.03,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",49,",,0",72,",,0,0800",,,,,,,,,,,,
125,,,1959-06-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,79,",,0",54,",,0",61,",,0,0800",,,    1,",,0",,,,,,,,
126,,,1959-06-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.14,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,69,",,0",47,",,0",66,",,0,0800",,,,,,,,,,,,
127,,,1959-06-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,79,",,0",54,",,0",79,",,0,0800",,,,,,,,,,,,
128,,,1959-06-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,86,",,0",59,",,0",86,",,0,0800",,,,,,,,,,,,
129,,,1959-06-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,87,",,0",53,",,0",87,",,0,0800",,,,,,,,,,,,
130,,,1959-06-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,87,",,0",58,",,0",65,",,0,0800",,,,,,,,,,,,
131,,,1959-06-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,71,",,0",45,",,0",69,",,0,0800",,,,,,,,,,,,
132,,,1959-06-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.78,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",59,",,0",66,",,0,0800",,,    1,",,0",,,,,,,,
133,,,1959-06-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.47,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,66,",,0",49,",,0",51,",,0,0800",,,,,,,,,,,,
134,,,1959-06-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.35,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,52,",,0",41,",,0",50,",,0,0800",,,,,,,,,,,,
135,,,1959-06-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,53,",,0",43,",,0",51,",,0,0800",,,,,,,,,,,,
136,,,1959-06-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.20,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,51,",,0",45,",,0",47,",,0,0800",,,,,,,,,,,,
137,,,1959-06-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,57,",,0",47,",,0",52,",,0,0800",,,,,,,,,,,,
138,,,1959-06-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.17,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,53,",,0",48,",,0",50,",,0,0800",,,,,,,,,,,,
139,,,1959-06-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",42,",,0",75,",,0,0800",,,,,,,,,,,,
140,,,1959-06-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",50,",,0",76,",,0,0800",,,,,,,,,,,,
141,,,1959-06-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",51,",,0",63,",,0,0800",    1,",,0",,,,,,,,,,
142,,,1959-06-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.06,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",60,",,0",72,",,0,0800",,,,,,,,,,,,
143,,,1959-06-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,72,",,0",46,",,0",68,",,0,0800",,,,,,,,,,,,
144,,,1959-06-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,68,",,0",55,",,0",62,",,0,0800",,,,,,,,,,,,
145,,,1959-06-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.12,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",59,",,0",75,",,0,0800",,,    1,",,0",,,,,,,,
146,,,1959-06-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.15,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,75,",,0",57,",,0",64,",,0,0800",    1,",,0",,,,,,,,,,
147,,,1959-06-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.01,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,68,",,0",55,",,0",67,",,0,0800",,,,,,,,,,,,
148,,,1959-06-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.03,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,87,",,0",60,",,0",87,",,0,0800",    1,",,0",,,,,,,,,,
149,,,1959-06-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,87,",,0",65,",,0",84,",,0,0800",,,,,,,,,,,,
150,,,1959-07-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,84,",,0",57,",,0",69,",,0,0800",,,,,,,,,,,,
151,,,1959-07-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.20,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",57,",,0",70,",,0,0800",,,,,,,,,,,,
152,,,1959-07-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",45,",,0",70,",,0,0800",,,,,,,,,,,,
153,,,1959-07-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",43,",,0",76,",,0,0800",,,,,,,,,,,,
154,,,1959-07-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,77,",,0",48,",,0",75,",,0,0800",,,,,,,,,,,,
155,,,1959-07-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",53,",,0",68,",,0,0800",    1,",,0",,,,,,,,,,
156,,,1959-07-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.20,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,72,",,0",53,",,0",68,",,0,0800",,,,,,,,,,,,
157,,,1959-07-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",44,",,0",80,",,0,0800",,,,,,,,,,,,
158,,,1959-07-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",51,",,0",82,",,0,0800",,,,,,,,,,,,
159,,,1959-07-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",58,",,0",75,",,0,0800",    1,",,0",,,,,,,,,,
160,,,1959-07-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.75,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,81,",,0",64,",,0",80,",,0,0800",,,,,,,,,,,,
161,,,1959-07-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",63,",,0",72,",,0,0800",    1,",,0",,,,,,,,,,
162,,,1959-07-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.52,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,75,",,0",64,",,0",73,",,0,0800",,,,,,,,,,,,
163,,,1959-07-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,73,",,0",66,",,0",69,",,0,0800",,,,,,,,,,,,
164,,,1959-07-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.22,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,69,",,0",61,",,0",63,",,0,0800",,,,,,,,,,,,
165,,,1959-07-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",60,",,0",75,",,0,0800",,,,,,,,,,,,
166,,,1959-07-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",57,",,0",79,",,0,0800",    1,",,0",,,,,,,,,,
167,,,1959-07-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,81,",,0",57,",,0",80,",,0,0800",    1,",,0",,,,,,,,,,
168,,,1959-07-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",63,",,0",82,",,0,0800",,,    1,",,0",,,,,,,,
169,,,1959-07-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",2.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",68,",,0",70,",,0,0800",,,    1,",,0",,,,,,,,
170,,,1959-07-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",3.25,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",64,",,0",78,",,0,0800",    1,",,0",,,,,,,,,,
171,,,1959-07-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",67,",,0",82,",,0,0800",,,,,,,,,,,,
172,,,1959-07-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,85,",,0",61,",,0",83,",,0,0800",    1,",,0",,,,,,,,,,
173,,,1959-07-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.04,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",67,",,0",76,",,0,0800",    1,",,0",,,,,,,,,,
174,,,1959-07-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",66,",,0",72,",,0,0800",,,,,,,,,,,,
175,,,1959-07-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",46,",,0",72,",,0,0800",,,,,,,,,,,,
176,,,1959-07-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,81,",,0",54,",,0",80,",,0,0800",,,,,,,,,,,,
177,,,1959-07-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,86,",,0",54,",,0",83,",,0,0800",,,,,,,,,,,,
178,,,1959-07-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,87,",,0",58,",,0",85,",,0,0800",,,,,,,,,,,,
179,,,1959-07-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,85,",,0",59,",,0",81,",,0,0800",    1,",,0",,,,,,,,,,
180,,,1959-07-31,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,81,",,0",63,",,0",75,",,0,0800",    1,",,0",,,,,,,,,,
181,,,1959-08-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",66,",,0",82,",,0,0800",    1,",,0",,,,,,,,,,
182,,,1959-08-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",47,",,0",70,",,0,0800",,,,,,,,,,,,
183,,,1959-08-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,74,",,0",45,",,0",73,",,0,0800",,,,,,,,,,,,
184,,,1959-08-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,77,",,0",45,",,0",74,",,0,0800",,,,,,,,,,,,
185,,,1959-08-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,74,",,0",55,",,0",62,",,0,0800",,,,,,,,,,,,
186,,,1959-08-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,66,",,0",50,",,0",64,",,0,0800",,,,,,,,,,,,
187,,,1959-08-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,76,",,0",57,",,0",70,",,0,0800",,,,,,,,,,,,
188,,,1959-08-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,77,",,0",54,",,0",75,",,0,0800",    1,",,0",,,,,,,,,,
189,,,1959-08-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,75,",,0",57,",,0",66,",,0,0800",    1,",,0",,,,,,,,,,
190,,,1959-08-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.30,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,72,",,0",62,",,0",71,",,0,0800",,,,,,,,,,,,
191,,,1959-08-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.10,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",62,",,0",77,",,0,0800",    1,",,0",,,,,,,,,,
192,,,1959-08-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",54,",,0",78,",,0,0800",,,,,,,,,,,,
193,,,1959-08-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",57,",,0",80,",,0,0800",,,,,,,,,,,,
194,,,1959-08-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",55,",,0",81,",,0,0800",    1,",,0",,,,,,,,,,
195,,,1959-08-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,86,",,0",62,",,0",88,",I,0,0800",,,,,,,,,,,,
196,,,1959-08-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,85,",,0",62,",,0",84,",,0,0800",,,    1,",,0",,,,,,,,
197,,,1959-08-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,86,",,0",68,",,0",83,",,0,0800",,,    1,",,0",,,,,,,,
198,,,1959-08-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",66,",,0",82,",I,0,0800",,,    1,",,0",,,,,,,,
199,,,1959-08-19,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",I,0",57,",,0",79,",,0,0800",,,,,,,,,,,,
200,,,1959-08-20,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",57,",,0",80,",,0,0800",,,,,,,,,,,,
201,,,1959-08-21,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,85,",,0",64,",,0",83,",,0,0800",,,,,,,,,,,,
202,,,1959-08-22,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.13,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",65,",,0",75,",,0,0800",,,,,,,,,,,,
203,,,1959-08-23,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,75,",,0",46,",,0",67,",,0,0800",,,,,,,,,,,,
204,,,1959-08-24,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.35,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,67,",,0",52,",,0",56,",,0,0800",,,,,,,,,,,,
205,,,1959-08-25,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,79,",,0",56,",,0",78,",,0,0800",,,,,,,,,,,,
206,,,1959-08-26,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",50,",,0",79,",,0,0800",,,,,,,,,,,,
207,,,1959-08-27,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,86,",,0",61,",,0",82,",,0,0800",,,,,,,,,,,,
208,,,1959-08-28,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,84,",,0",60,",,0",81,",,0,0800",,,,,,,,,,,,
209,,,1959-08-29,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.07,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,83,",,0",63,",,0",67,",,0,0800",,,    1,",,0",,,,,,,,
210,,,1959-08-30,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.48,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,67,",,0",64,",,0",67,",,0,0800",    1,",,0",,,,,,,,,,
211,,,1959-08-31,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",1.95,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,77,",,0",63,",,0",75,",,0,0800",    1,",,0",,,,,,,,,,
212,,,1959-09-01,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.08,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,79,",,0",68,",,0",78,",,0,0800",,,,,,,,,,,,
213,,,1959-09-02,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.02,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",68,",,0",71,",,0,0800",    1,",,0",,,,,,,,,,
214,,,1959-09-03,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.88,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,77,",,0",65,",,0",73,",,0,0800",,,    1,",,0",,,,,,,,
215,,,1959-09-04,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.08,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",65,",,0",77,",,0,0800",,,,,,,,,,,,
216,,,1959-09-05,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,79,",,0",48,",,0",78,",,0,0800",,,,,,,,,,,,
217,,,1959-09-06,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",53,",,0",80,",,0,0800",,,,,,,,,,,,
218,,,1959-09-07,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,80,",,0",50,",,0",75,",,0,0800",,,,,,,,,,,,
219,,,1959-09-08,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",55,",,0",81,",,0,0800",    1,",,0",,,,,,,,,,
220,,,1959-09-09,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,82,",,0",63,",,0",78,",,0,0800",    1,",,0",,,,,,,,,,
221,,,1959-09-10,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,"T,,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,78,",,0",52,",,0",65,",,0,0800",    1,",,0",,,,,,,,,,
222,,,1959-09-11,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,65,",,0",56,",,0",64,",,0,0800",,,,,,,,,,,,
223,,,1959-09-12,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,68,",,0",38,",,0",67,",,0,0800",,,,,,,,,,,,
224,,,1959-09-13,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,67,",,0",37,",,0",62,",,0,0800",,,,,,,,,,,,
225,,,1959-09-14,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,64,",,0",31,",,0",56,",,0,0800",,,,,,,,,,,,
226,,,1959-09-15,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.05,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,56,",,0",42,",,0",43,",,0,0800",,,,,,,,,,,,
227,,,1959-09-16,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.30,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,56,",,0",36,",,0",53,",,0,0800",,,,,,,,,,,,
228,,,1959-09-17,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,54,",,0",30,",,0",52,",,0,0800",,,,,,,,,,,,
229,,,1959-09-18,251.5,42.428,-72.0275,,,"BARRE FALLS DAM, MA US",0.00,",,0,0800",0.0,",,0,",0.0,",,0,",USC00190408,52,",,0",29,",,0",49,",,0,0800",,,,,,,,,,,,
